emg,ax,ay,az
0.754625,9.777919580078125,-0.45968671875,1.8770541015625
0.754625,9.809044201660155,-0.4381389038085937,1.867477294921875
0.754625,9.78031378173828,-0.45010991210937495,1.7956512451171873
0.754625,9.787496386718749,-0.39264907226562495,1.8555062866210936
0.754625,9.794678991699218,-0.43574470214843747,1.7908628417968748
0.754625,9.811438403320311,-0.4070142822265625,1.8746598999023436
0.754625,9.785102185058593,-0.4381389038085937,1.7214309936523438
0.754625,9.777919580078125,-0.4333505004882812,1.695094775390625
0.754625,9.7683427734375,-0.44532150878906246,1.7166425903320313
0.754625,9.744400756835937,-0.4285620971679687,1.8602946899414061
0.754625,9.753977563476562,-0.4429273071289062,1.8267758666992187
0.754625,9.785102185058593,-0.4381389038085937,1.8818425048828125
0.754625,9.797073193359374,-0.4429273071289062,1.8148048583984373
0.754625,9.797073193359374,-0.47644613037109373,1.8650830932617186
0.754625,9.753977563476562,-0.4572925170898437,1.8722656982421875
0.754625,9.655815295410155,-0.33758243408203126,1.8004396484374998
0.7545000000000001,9.667786303710937,-0.44053310546874996,1.8363526733398436
0.754625,9.809044201660155,-0.4644751220703125,1.8531120849609375
0.754625,9.76116016845703,-0.4477157104492187,1.8698714965820311
0.754625,9.945513696289062,-0.430956298828125,1.8507178833007811
0.754625,9.79946739501953,-0.44053310546874996,1.8602946899414061
0.754625,9.737218151855469,-0.4525041137695312,1.8411410766601561
0.754625,9.78031378173828,-0.45968671875,1.848323681640625
0.754625,9.777919580078125,-0.46686932373046874,1.8363526733398436
0.754625,9.753977563476562,-0.45489831542968745,1.8076222534179687
0.754625,9.782707983398437,-0.4644751220703125,1.848323681640625
0.754625,9.777919580078125,-0.4477157104492187,1.8650830932617186
0.754625,9.80665,-0.4429273071289062,1.8507178833007811
0.754625,9.756371765136718,-0.4165910888671875,1.9297265380859374
0.754625,9.804255798339844,-0.42377369384765623,1.7860744384765623
0.754625,9.821015209960937,-0.430956298828125,1.8124106567382812
0.754625,9.789890588378906,-0.4572925170898437,1.7836802368164062
0.754625,9.777919580078125,-0.6009446166992187,1.838746875
0.754625,9.775525378417969,-0.3232172241210937,1.8555062866210936
0.754625,9.787496386718749,-0.45489831542968745,1.8052280517578123
0.75475,9.955090502929687,-0.4572925170898437,1.8507178833007811
0.754625,9.765948571777344,-0.4908113403320312,1.8555062866210936
0.754625,9.782707983398437,-0.4860229370117187,1.8339584716796873
0.754625,9.770736975097655,-0.430956298828125,1.8315642700195311
0.754625,9.775525378417969,-0.411802685546875,1.8602946899414061
0.75475,9.770736975097655,-0.44532150878906246,1.8818425048828125
0.754625,9.773131176757811,-0.44532150878906246,1.7884686401367187
0.754625,9.816226806640625,-0.4261678955078125,1.8746598999023436
0.754625,9.785102185058593,-0.4572925170898437,1.848323681640625
0.754625,9.76116016845703,-0.42377369384765623,1.8124106567382812
0.754625,9.809044201660155,-0.4333505004882812,1.9033903198242186
0.754625,9.811438403320311,-0.411802685546875,1.8435352783203125
0.754625,9.777919580078125,-0.469263525390625,1.8650830932617186
0.754625,9.78031378173828,-0.4429273071289062,1.848323681640625
0.754625,9.823409411621093,-0.430956298828125,1.867477294921875
0.754625,9.775525378417969,-0.5889736083984375,1.687912170410156
0.754625,9.777919580078125,-0.41419688720703124,1.8914193115234375
0.754625,9.785102185058593,-0.33758243408203126,1.68551796875
0.7545000000000001,9.782707983398437,-0.4477157104492187,1.9225439331054686
0.7545000000000001,9.789890588378906,-0.603338818359375,1.8531120849609375
0.754625,9.78031378173828,-0.41898529052734373,1.848323681640625
0.75475,9.773131176757811,-0.44532150878906246,1.8507178833007811
0.75475,9.775525378417969,-0.3112462158203125,1.8171990600585937
0.754625,9.789890588378906,-0.469263525390625,1.8315642700195311
0.754625,9.794678991699218,-0.4333505004882812,1.8459294799804686
0.754625,9.787496386718749,-0.44053310546874996,1.879448303222656
0.754625,9.785102185058593,-0.4477157104492187,1.8842367065429686
0.754625,9.782707983398437,-0.4429273071289062,1.848323681640625
0.754625,9.777919580078125,-0.488417138671875,1.8219874633789062
0.754625,9.773131176757811,-0.44053310546874996,1.889025109863281
0.75475,9.794678991699218,-0.47165772705078124,1.8363526733398436
0.754625,9.794678991699218,-0.45010991210937495,1.9416975463867185
0.754625,9.770736975097655,-0.3136404174804687,1.695094775390625
0.754625,9.78031378173828,-0.4261678955078125,1.8602946899414061
0.7545000000000001,9.751583361816406,-0.6057330200195312,1.9776105712890624
0.754625,9.955090502929687,-0.4261678955078125,1.8602946899414061
0.754625,9.79946739501953,-0.5817910034179687,1.687912170410156
0.754625,9.662997900390625,-0.42377369384765623,1.8267758666992187
0.754625,9.758765966796874,-0.4261678955078125,1.8148048583984373
0.754625,9.794678991699218,-0.30885201416015623,1.879448303222656
0.754625,9.775525378417969,-0.4070142822265625,1.8291700683593748
0.754625,9.765948571777344,-0.41898529052734373,1.8650830932617186
0.754625,9.789890588378906,-0.44053310546874996,1.8602946899414061
0.754625,9.809044201660155,-0.42377369384765623,1.8650830932617186
0.754625,9.809044201660155,-0.4165910888671875,1.8339584716796873
0.754625,9.758765966796874,-0.430956298828125,1.898601916503906
0.754625,9.797073193359374,-0.45968671875,1.7669208251953124
0.754625,9.816226806640625,-0.430956298828125,1.838746875
0.754625,9.782707983398437,-0.5003881469726562,1.908178723144531
0.754625,9.775525378417969,-0.45489831542968745,1.8626888916015625
0.754625,9.78031378173828,-0.46686932373046874,1.956062756347656
0.754625,9.765948571777344,-0.4525041137695312,1.848323681640625
0.754625,9.804255798339844,-0.4285620971679687,1.6903063720703124
0.754625,9.811438403320311,-0.507570751953125,1.848323681640625
0.754625,9.773131176757811,-0.4572925170898437,1.707065783691406
0.754625,9.7683427734375,-0.47644613037109373,1.9871873779296874
0.7545000000000001,9.79946739501953,-0.6057330200195312,1.8650830932617186
0.754625,9.789890588378906,-0.430956298828125,1.8315642700195311
0.754625,9.804255798339844,-0.45010991210937495,1.8650830932617186
0.754625,9.82580361328125,-0.47884033203125,1.8171990600585937
0.754625,9.801861596679688,-0.45010991210937495,1.8291700683593748
0.754625,9.804255798339844,-0.4740519287109375,1.8459294799804686
0.754625,9.789890588378906,-0.44532150878906246,1.8722656982421875
0.754625,9.794678991699218,-0.430956298828125,1.889025109863281
0.75475,9.763554370117188,-0.6009446166992187,1.9201497314453124
0.754625,9.758765966796874,-0.4165910888671875,1.886630908203125
0.754625,9.76116016845703,-0.46686932373046874,1.838746875
0.75475,9.7683427734375,-0.4213794921875,1.9105729248046874
0.754625,9.81862100830078,-0.41898529052734373,1.8746598999023436
0.754625,9.744400756835937,-0.4572925170898437,1.8746598999023436
0.754625,9.751583361816406,-0.5195417602539062,1.8698714965820311
0.754625,9.753977563476562,-0.469263525390625,1.8626888916015625
0.754625,9.789890588378906,-0.46686932373046874,1.8626888916015625
0.754625,9.782707983398437,-0.4525041137695312,1.8004396484374998
0.754625,9.751583361816406,-0.4381389038085937,1.9871873779296874
0.754625,9.804255798339844,-0.32561142578124996,1.9680337646484374
0.754625,9.804255798339844,-0.45968671875,1.8100164550781248
0.75475,9.816226806640625,-0.45968671875,1.8531120849609375
0.754625,9.746794958496093,-0.44053310546874996,1.9129671264648436
0.754625,9.777919580078125,-0.4213794921875,1.8722656982421875
0.754625,9.816226806640625,-0.5291185668945312,1.886630908203125
0.754625,9.816226806640625,-0.4477157104492187,1.8626888916015625
0.754625,9.787496386718749,-0.430956298828125,1.9608511596679685
0.7545000000000001,9.758765966796874,-0.430956298828125,1.8938135131835936
0.754625,9.782707983398437,-0.4477157104492187,1.8746598999023436
0.75475,9.797073193359374,-0.488417138671875,1.9871873779296874
0.754625,9.672574707031249,-0.4525041137695312,1.8411410766601561
0.754625,9.78031378173828,-0.46208092041015625,1.908178723144531
0.754625,9.777919580078125,-0.44053310546874996,1.8363526733398436
0.754625,9.787496386718749,-0.45968671875,1.8938135131835936
0.75475,9.763554370117188,-0.603338818359375,1.898601916503906
0.75475,9.720458740234374,-0.4261678955078125,1.9033903198242186
0.754625,9.816226806640625,-0.43574470214843747,1.8555062866210936
0.754625,9.78031378173828,-0.30885201416015623,1.889025109863281
0.754625,9.756371765136718,-0.45010991210937495,1.8219874633789062
0.754625,9.78031378173828,-0.4740519287109375,1.848323681640625
0.754625,9.787496386718749,-0.3136404174804687,1.7717092285156248
0.754625,9.7683427734375,-0.5746083984375,1.898601916503906
0.754625,9.792284790039062,-0.4477157104492187,1.936909143066406
0.754625,9.809044201660155,-0.4477157104492187,1.886630908203125
0.754625,9.80665,-0.44532150878906246,1.8507178833007811
0.7545000000000001,9.935936889648437,-0.45489831542968745,1.8818425048828125
0.754625,9.785102185058593,-0.4572925170898437,1.9321207397460936
0.754625,9.816226806640625,-0.4333505004882812,1.9225439331054686
0.754625,9.65342109375,-0.4429273071289062,1.85790048828125
0.754625,9.765948571777344,-0.44532150878906246,1.8291700683593748
0.754625,9.821015209960937,-0.47644613037109373,1.8339584716796873
0.754625,9.76116016845703,-0.32082302246093747,1.867477294921875
0.7545000000000001,9.804255798339844,-0.6105214233398437,1.8411410766601561
0.754625,9.773131176757811,-0.45489831542968745,1.838746875
0.754625,9.80665,-0.43574470214843747,1.8746598999023436
0.754625,9.756371765136718,-0.45968671875,1.7094599853515624
0.754625,9.79946739501953,-0.3112462158203125,1.898601916503906
0.754625,9.749189160156249,-0.4477157104492187,1.8028338500976562
0.754625,9.789890588378906,-0.5051765502929687,1.8555062866210936
0.754625,9.763554370117188,-0.47165772705078124,1.946485949707031
0.75475,9.801861596679688,-0.4333505004882812,1.8722656982421875
0.754625,9.782707983398437,-0.46208092041015625,1.8315642700195311
0.754625,9.787496386718749,-0.32561142578124996,1.8531120849609375
0.754625,9.782707983398437,-0.3136404174804687,1.8507178833007811
0.754625,9.797073193359374,-0.4908113403320312,1.867477294921875
0.754625,9.811438403320311,-0.4165910888671875,1.8531120849609375
0.754625,9.952696301269532,-0.4165910888671875,1.8171990600585937
0.754625,9.78031378173828,-0.4429273071289062,1.8459294799804686
0.754625,9.789890588378906,-0.44053310546874996,1.867477294921875
0.754625,9.763554370117188,-0.4477157104492187,1.8028338500976562
0.754625,9.823409411621093,-0.4860229370117187,1.8626888916015625
0.754625,9.763554370117188,-0.430956298828125,1.8698714965820311
0.754625,9.78031378173828,-0.40940848388671874,1.8148048583984373
0.75475,9.79946739501953,-0.40462008056640625,1.8602946899414061
0.754625,9.770736975097655,-0.4070142822265625,1.8698714965820311
0.754625,9.811438403320311,-0.45489831542968745,1.8698714965820311
0.754625,9.765948571777344,-0.373495458984375,1.8746598999023436
0.754625,9.79946739501953,-0.46208092041015625,1.8315642700195311
0.754625,9.758765966796874,-0.4525041137695312,1.8100164550781248
0.754625,9.744400756835937,-0.4477157104492187,1.70467158203125
0.754625,9.792284790039062,-0.34237083740234375,1.848323681640625
0.754625,9.804255798339844,-0.46208092041015625,1.8171990600585937
0.754625,9.785102185058593,-0.46686932373046874,1.8555062866210936
0.754625,9.749189160156249,-0.5889736083984375,1.8124106567382812
0.7545000000000001,9.787496386718749,-0.3112462158203125,1.838746875
0.754625,9.847351428222655,-0.41419688720703124,1.889025109863281
0.754625,9.811438403320311,-0.41419688720703124,1.886630908203125
0.754625,9.76116016845703,-0.40222587890625,1.695094775390625
0.75475,9.749189160156249,-0.46686932373046874,1.8148048583984373
0.754625,9.813832604980469,-0.4644751220703125,1.85790048828125
0.754625,9.770736975097655,-0.4477157104492187,1.697488977050781
0.75475,9.775525378417969,-0.43574470214843747,1.8435352783203125
0.75475,9.811438403320311,-0.4070142822265625,1.8195932617187498
0.754625,9.821015209960937,-0.43574470214843747,1.8148048583984373
0.754625,9.821015209960937,-0.45968671875,1.8746598999023436
0.754625,9.82580361328125,-0.45968671875,1.879448303222656
0.754625,9.7683427734375,-0.430956298828125,1.8315642700195311
0.75475,9.756371765136718,-0.4572925170898437,1.695094775390625
0.75475,9.753977563476562,-0.44532150878906246,1.867477294921875
0.75475,9.787496386718749,-0.45010991210937495,1.7860744384765623
0.754625,9.79946739501953,-0.4525041137695312,1.8459294799804686
0.754625,9.816226806640625,-0.5913678100585937,1.8291700683593748
0.754625,9.660603698730467,-0.43574470214843747,1.8507178833007811
0.7545000000000001,9.732429748535155,-0.4525041137695312,1.8650830932617186
0.754625,9.78031378173828,-0.4836287353515625,1.7884686401367187
0.75475,9.787496386718749,-0.4429273071289062,1.8363526733398436
0.754625,9.78031378173828,-0.430956298828125,1.8650830932617186
0.754625,9.782707983398437,-0.44532150878906246,1.8363526733398436
0.754625,9.770736975097655,-0.4429273071289062,1.8602946899414061
0.75475,9.775525378417969,-0.45010991210937495,1.8100164550781248
0.7545000000000001,9.782707983398437,-0.603338818359375,1.8626888916015625
0.754625,9.804255798339844,-0.411802685546875,1.8722656982421875
0.754625,9.792284790039062,-0.39264907226562495,1.7932570434570312
0.754625,9.7683427734375,-0.4525041137695312,1.7932570434570312
0.754625,9.797073193359374,-0.4070142822265625,1.867477294921875
0.754625,9.749189160156249,-0.45489831542968745,1.879448303222656
0.754625,9.777919580078125,-0.45968671875,1.8435352783203125
0.754625,9.789890588378906,-0.4070142822265625,1.697488977050781
0.754625,9.770736975097655,-0.45968671875,1.8722656982421875
0.754625,9.797073193359374,-0.4429273071289062,1.867477294921875
0.75475,9.792284790039062,-0.4572925170898437,1.9033903198242186
0.754625,9.765948571777344,-0.430956298828125,1.8411410766601561
0.754625,9.785102185058593,-0.4644751220703125,1.848323681640625
0.754625,9.789890588378906,-0.4836287353515625,1.8339584716796873
0.754625,9.775525378417969,-0.6105214233398437,1.7357962036132812
0.7545000000000001,9.811438403320311,-0.43574470214843747,1.8602946899414061
0.7545000000000001,9.753977563476562,-0.45968671875,1.927332336425781
0.754625,9.789890588378906,-0.47165772705078124,1.917755529785156
0.754625,9.773131176757811,-0.4285620971679687,1.8818425048828125
0.75475,9.756371765136718,-0.4860229370117187,1.85790048828125
0.754625,9.758765966796874,-0.469263525390625,1.8267758666992187
0.754625,9.80665,-0.4572925170898437,1.8219874633789062
0.754625,9.74200655517578,-0.4333505004882812,1.8004396484374998
0.75475,9.782707983398437,-0.5027823486328125,1.8076222534179687
0.754625,9.785102185058593,-0.4381389038085937,1.8124106567382812
0.754625,9.777919580078125,-0.45010991210937495,1.927332336425781
0.754625,9.797073193359374,-0.44532150878906246,1.8004396484374998
0.754625,9.79946739501953,-0.4333505004882812,1.8459294799804686
0.754625,9.777919580078125,-0.4333505004882812,1.9847931762695312
0.7545000000000001,9.957484704589843,-0.4525041137695312,1.9704279663085937
0.754625,9.777919580078125,-0.47644613037109373,1.8555062866210936
0.754625,9.785102185058593,-0.4213794921875,1.8650830932617186
0.754625,9.787496386718749,-0.4333505004882812,1.8100164550781248
0.754625,9.789890588378906,-0.3136404174804687,1.8148048583984373
0.754625,9.782707983398437,-0.430956298828125,1.8842367065429686
0.754625,9.773131176757811,-0.4261678955078125,1.898601916503906
0.754625,9.773131176757811,-0.4525041137695312,1.8148048583984373
0.754625,9.749189160156249,-0.4213794921875,1.8363526733398436
0.754625,9.7683427734375,-0.430956298828125,1.89620771484375
0.754625,9.78031378173828,-0.44532150878906246,1.9823989746093749
0.754625,9.749189160156249,-0.430956298828125,1.8052280517578123
0.754625,9.763554370117188,-0.45489831542968745,1.8100164550781248
0.754625,9.787496386718749,-0.46208092041015625,1.848323681640625
0.754625,9.82580361328125,-0.5889736083984375,1.85790048828125
0.754625,9.801861596679688,-0.44532150878906246,1.8698714965820311
0.7545000000000001,9.792284790039062,-0.43574470214843747,1.8243816650390623
0.754625,9.782707983398437,-0.47884033203125,1.8267758666992187
0.754625,9.797073193359374,-0.44053310546874996,1.9728221679687499
0.754625,9.79946739501953,-0.4429273071289062,1.85790048828125
0.754625,9.758765966796874,-0.4333505004882812,1.8507178833007811
0.754625,9.763554370117188,-0.45010991210937495,1.848323681640625
0.754625,9.758765966796874,-0.4261678955078125,1.8363526733398436
0.754625,9.662997900390625,-0.4285620971679687,1.8076222534179687
0.754625,9.749189160156249,-0.39264907226562495,1.8267758666992187
0.754625,9.82580361328125,-0.4525041137695312,1.7310078002929687
0.754625,9.782707983398437,-0.4070142822265625,1.697488977050781
0.754625,9.801861596679688,-0.39983167724609375,1.7908628417968748
0.754625,9.787496386718749,-0.430956298828125,1.8076222534179687
0.754625,9.744400756835937,-0.45489831542968745,1.9656395629882812
0.754625,9.777919580078125,-0.3112462158203125,1.8100164550781248
0.75475,9.777919580078125,-0.44532150878906246,1.8531120849609375
0.754625,9.756371765136718,-0.4165910888671875,1.9608511596679685
0.754625,9.76116016845703,-0.44532150878906246,1.8842367065429686
0.754625,9.753977563476562,-0.45489831542968745,1.8531120849609375
0.754625,9.765948571777344,-0.4429273071289062,1.8746598999023436
0.754625,9.756371765136718,-0.430956298828125,1.8243816650390623
0.754625,9.777919580078125,-0.4213794921875,1.8938135131835936
0.754625,9.775525378417969,-0.4285620971679687,1.848323681640625
0.754625,9.792284790039062,-0.411802685546875,1.8555062866210936
0.754625,9.835380419921874,-0.4261678955078125,1.8507178833007811
0.754625,9.746794958496093,-0.5985504150390625,1.85790048828125
0.754625,9.749189160156249,-0.44053310546874996,1.8267758666992187
0.754625,9.809044201660155,-0.43574470214843747,1.9871873779296874
0.754625,9.777919580078125,-0.3136404174804687,1.89620771484375
0.754625,9.782707983398437,-0.469263525390625,1.8411410766601561
0.754625,9.787496386718749,-0.47165772705078124,1.8650830932617186
0.754625,9.797073193359374,-0.45489831542968745,1.6998831787109374
0.754625,9.78031378173828,-0.4477157104492187,1.9728221679687499
0.754625,9.753977563476562,-0.44053310546874996,1.8722656982421875
0.75475,9.746794958496093,-0.4644751220703125,1.8650830932617186
0.754625,9.81862100830078,-0.4644751220703125,1.7190367919921874
0.754625,9.770736975097655,-0.4213794921875,1.8219874633789062
0.754625,9.78031378173828,-0.4740519287109375,1.8291700683593748
0.754625,9.78031378173828,-0.47884033203125,1.8028338500976562
0.754625,9.658209497070311,-0.5985504150390625,1.6903063720703124
0.754625,9.821015209960937,-0.430956298828125,1.8411410766601561
0.754625,9.830592016601562,-0.4525041137695312,1.8195932617187498
0.754625,9.751583361816406,-0.41419688720703124,1.9512743530273435
0.754625,9.672574707031249,-0.4477157104492187,1.8818425048828125
0.754625,9.94072529296875,-0.45968671875,1.8363526733398436
0.754625,9.775525378417969,-0.4213794921875,1.8363526733398436
0.754625,9.782707983398437,-0.3232172241210937,1.9895815795898437
0.754625,9.789890588378906,-0.45489831542968745,1.8435352783203125
0.754625,9.751583361816406,-0.4644751220703125,1.8411410766601561
0.754625,9.765948571777344,-0.45489831542968745,1.8124106567382812
0.754625,9.775525378417969,-0.3112462158203125,1.8411410766601561
0.754625,9.658209497070311,-0.6105214233398437,1.8243816650390623
0.754625,9.770736975097655,-0.4333505004882812,1.8626888916015625
0.754625,9.809044201660155,-0.46208092041015625,1.8148048583984373
0.754625,9.770736975097655,-0.48123453369140623,1.838746875
0.754625,9.782707983398437,-0.46208092041015625,1.7812860351562498
0.754625,9.756371765136718,-0.41898529052734373,1.8531120849609375
0.754625,9.777919580078125,-0.4381389038085937,1.7884686401367187
0.754625,9.943119494628906,-0.4285620971679687,1.8363526733398436
0.754625,9.813832604980469,-0.46686932373046874,1.8148048583984373
0.754625,9.792284790039062,-0.4477157104492187,1.9871873779296874
0.754625,9.775525378417969,-0.6105214233398437,1.8028338500976562
0.75475,9.763554370117188,-0.4429273071289062,1.889025109863281
0.754625,9.797073193359374,-0.4213794921875,1.838746875
0.754625,9.777919580078125,-0.44532150878906246,1.8770541015625
0.754625,9.713276135253906,-0.44053310546874996,1.9656395629882812
0.754625,9.80665,-0.4477157104492187,1.8698714965820311
0.754625,9.787496386718749,-0.4572925170898437,1.8818425048828125
0.754625,9.809044201660155,-0.430956298828125,1.7932570434570312
0.754625,9.775525378417969,-0.4429273071289062,1.8291700683593748
0.754625,9.78031378173828,-0.411802685546875,1.838746875
0.754625,9.751583361816406,-0.4381389038085937,1.8459294799804686
0.75475,9.78031378173828,-0.44532150878906246,1.8459294799804686
0.754625,9.758765966796874,-0.45968671875,1.8842367065429686
0.754625,9.770736975097655,-0.40940848388671874,1.8028338500976562
0.754625,9.821015209960937,-0.44532150878906246,1.8531120849609375
0.754625,9.811438403320311,-0.43574470214843747,1.8626888916015625
0.754625,9.787496386718749,-0.46686932373046874,1.848323681640625
0.754625,9.727641345214844,-0.45489831542968745,1.8219874633789062
0.75475,9.79946739501953,-0.3112462158203125,1.8650830932617186
0.754625,9.7683427734375,-0.3232172241210937,1.8411410766601561
0.754625,9.74200655517578,-0.43574470214843747,1.7956512451171873
0.754625,9.727641345214844,-0.4429273071289062,1.8555062866210936
0.754625,9.775525378417969,-0.4572925170898437,1.8650830932617186
0.754625,9.777919580078125,-0.4477157104492187,1.848323681640625
0.754625,9.758765966796874,-0.45489831542968745,1.8770541015625
0.754625,9.816226806640625,-0.4429273071289062,1.867477294921875
0.754625,9.78031378173828,-0.3232172241210937,1.8171990600585937
0.754625,9.823409411621093,-0.4213794921875,1.848323681640625
0.754625,9.794678991699218,-0.4525041137695312,1.8602946899414061
0.754625,9.756371765136718,-0.4381389038085937,1.8818425048828125
0.754625,9.782707983398437,-0.47644613037109373,1.8435352783203125
0.754625,9.789890588378906,-0.46686932373046874,1.8339584716796873
0.754625,9.801861596679688,-0.4525041137695312,1.8100164550781248
0.754625,9.763554370117188,-0.59376201171875,1.8626888916015625
0.754625,9.792284790039062,-0.4381389038085937,1.927332336425781
0.754625,9.787496386718749,-0.47165772705078124,1.8698714965820311
0.754625,9.751583361816406,-0.4477157104492187,1.879448303222656
0.754625,9.749189160156249,-0.4285620971679687,1.8555062866210936
0.754625,9.756371765136718,-0.46208092041015625,1.879448303222656
0.754625,9.756371765136718,-0.4429273071289062,1.8555062866210936
0.754625,9.662997900390625,-0.43574470214843747,1.697488977050781
0.75475,9.7683427734375,-0.4955997436523437,1.867477294921875
0.754625,9.7683427734375,-0.4572925170898437,1.8555062866210936
0.754625,9.816226806640625,-0.4333505004882812,1.8698714965820311
0.754625,9.660603698730467,-0.4381389038085937,1.7980454467773437
0.754625,9.777919580078125,-0.4165910888671875,1.8770541015625
0.754625,9.804255798339844,-0.45010991210937495,1.8770541015625
0.754625,9.782707983398437,-0.47884033203125,1.9776105712890624
0.754625,9.665392102050781,-0.44053310546874996,1.848323681640625
0.754625,9.756371765136718,-0.4572925170898437,1.8650830932617186
0.754625,9.79946739501953,-0.4429273071289062,1.8531120849609375
0.754625,9.785102185058593,-0.30885201416015623,1.8722656982421875
0.754625,9.777919580078125,-0.373495458984375,1.8148048583984373
0.75475,9.773131176757811,-0.40222587890625,1.867477294921875
0.754625,9.758765966796874,-0.316034619140625,1.9225439331054686
0.754625,9.756371765136718,-0.469263525390625,1.7932570434570312
0.754625,9.816226806640625,-0.4572925170898437,1.8459294799804686
0.754625,9.794678991699218,-0.3758896606445312,1.8052280517578123
0.754625,9.76116016845703,-0.4381389038085937,1.7166425903320313
0.754625,9.797073193359374,-0.45968671875,1.8459294799804686
0.75475,9.801861596679688,-0.4644751220703125,1.8770541015625
0.754625,9.787496386718749,-0.4429273071289062,1.8339584716796873
0.754625,9.955090502929687,-0.5889736083984375,1.8746598999023436
0.754625,9.785102185058593,-0.48123453369140623,1.886630908203125
0.754625,9.773131176757811,-0.4285620971679687,1.879448303222656
0.75475,9.79946739501953,-0.44053310546874996,1.8124106567382812
0.754625,9.751583361816406,-0.47644613037109373,1.8602946899414061
0.754625,9.753977563476562,-0.44053310546874996,1.8626888916015625
0.7545000000000001,9.782707983398437,-0.4285620971679687,1.8459294799804686
0.754625,9.78031378173828,-0.4740519287109375,1.9871873779296874
0.754625,9.770736975097655,-0.5003881469726562,1.7908628417968748
0.754625,9.74200655517578,-0.46208092041015625,1.8267758666992187
0.754625,9.79946739501953,-0.4477157104492187,1.8914193115234375
0.754625,9.758765966796874,-0.44532150878906246,1.8435352783203125
0.754625,9.811438403320311,-0.45968671875,1.8267758666992187
0.7545000000000001,9.792284790039062,-0.48123453369140623,1.838746875
0.754625,9.662997900390625,-0.46208092041015625,1.9512743530273435
0.754625,9.753977563476562,-0.4285620971679687,1.8315642700195311
0.754625,9.753977563476562,-0.4285620971679687,1.927332336425781
0.754625,9.80665,-0.42377369384765623,1.8746598999023436
0.754625,9.794678991699218,-0.5913678100585937,1.8698714965820311
0.754625,9.775525378417969,-0.46208092041015625,1.7645266235351562
